,Fixed-Threshold=0.5,Precision@threshold=0.5,Recall@threshold=0.5,F1-score@threshold=0.5
0,0.5,0.9999999984375001,0.9846153831005918,0.9922480104801419
1,0.5,0.9431818171100207,0.9764705870865052,0.9595375211600815
2,0.5,0.959016392656544,0.9999999991452992,0.9790794471105224
3,0.5,0.920529800714881,0.9928571421479593,0.9553264098959652
4,0.5,0.8961748628982651,0.999999999390244,0.9452449063774329
5,0.5,0.8642533932740936,0.9999999994764398,0.9271844158344357
6,0.5,0.8383458643464864,0.9999999995515695,0.9120653896863957
7,0.5,0.8803986708038541,0.9962406011292327,0.9347442179384079
8,0.5,0.8119122254508112,0.9999999996138995,0.8961937218549852
9,0.5,0.810734463047815,0.9999999996515678,0.8954757692996296
10,0.5,0.7656249998006185,0.9932432429076881,0.864705832935989
11,0.5,0.7635933804341386,0.9999999996904024,0.8659516932936366
