,Fixed-Threshold=0.3,Precision@threshold=0.3,Recall@threshold=0.3,F1-score@threshold=0.3
0,0.3,0.9999999984375001,0.9846153831005918,0.9922480104801419
1,0.3,0.934065933039488,0.9999999988235295,0.9659090398695791
2,0.3,0.959016392656544,0.9999999991452992,0.9790794471105224
3,0.3,0.9150326791405016,0.9999999992857144,0.9556313487635293
4,0.3,0.8961748628982651,0.999999999390244,0.9452449063774329
5,0.3,0.8526785710479113,0.9999999994764398,0.9204818775833965
6,0.3,0.835205992196552,0.9999999995515695,0.9102040316643091
7,0.3,0.8778877884891458,0.99999999962406,0.9349735878441221
8,0.3,0.8093749997470703,0.9999999996138995,0.8946458915240108
9,0.3,0.8061797750544438,0.9999999996515678,0.8926904635173893
10,0.3,0.762886597741524,0.9999999996621621,0.8654970266748772
11,0.3,0.7617924526505206,0.9999999996904024,0.8647924540292388
12,0.3,0.7287356320163826,0.9999999996845426,0.8430850573898708
13,0.3,0.7572614106312735,0.9999999997260274,0.8618653580705037
14,0.3,0.753703703564129,0.9999999997542997,0.8595564449968749
15,0.3,0.7426086955230247,0.9999999997658079,0.8522953601023531
16,0.3,0.7479406918042931,0.9999999997797356,0.8557963693515561
17,0.3,0.74643423126047,0.9999999997876857,0.8548093882854497
18,0.3,0.7296072506450745,0.9999999997929606,0.8436680733453624
19,0.3,0.7153179189717749,0.9999999997979797,0.8340353345559794
20,0.3,0.7440559439518803,0.9999999998120301,0.8532477456472627
21,0.3,0.7068273091423257,0.9999999998106062,0.8282352454628865
22,0.3,0.7419354837752342,0.999999999826087,0.8518518028230481
23,0.3,0.7404202718491446,0.9999999998330551,0.8508522237186681
24,0.3,0.709154113475185,0.9999999998366014,0.8298304598099425
25,0.3,0.7229190421068508,0.9999999998422714,0.8391793026049896
26,0.3,0.7256637167338867,0.999999999847561,0.8410255921814623
27,0.3,0.7248908296151866,0.9999999998493977,0.8405062802794452
28,0.3,0.7361256543731806,0.9999999998577526,0.848009601233704
29,0.3,0.7277327934486101,0.999999999860918,0.8424135422384648
30,0.3,0.7415169659938606,0.9999999998654105,0.8515758822359779
31,0.3,0.7359924025891744,0.9999999998709678,0.8479211764465623
32,0.3,0.7486338797132391,0.9999999998783455,0.856249950944013
33,0.3,0.7310704960199242,0.9999999998809525,0.8446455016497249
34,0.3,0.7232758620066141,0.9999999998808106,0.8394196610602478
35,0.3,0.7160909856178524,0.999999999882353,0.8345605796616333
36,0.3,0.732186732126766,0.9999999998881433,0.8453900220372578
37,0.3,0.7092651756621993,0.9999999998873874,0.8299064934251054
38,0.3,0.7177293934123071,0.9999999998916577,0.8356722011613492
39,0.3,0.7239819003978897,0.9999999998958333,0.8398949643315611
40,0.3,0.7020648967033875,0.999999999894958,0.8249566239041987
41,0.3,0.6852387843208944,0.9999999998944035,0.813224511571373
42,0.3,0.6888111887630202,0.9999999998984772,0.8157349412781599
43,0.3,0.7060833902456539,0.9999999999031945,0.8277243103919826
44,0.3,0.6931359353503946,0.9999999999029126,0.8187598879843119
45,0.3,0.7042622950357861,0.99999999990689,0.826471671334273
46,0.3,0.7086261980377875,0.9999999999098286,0.8294689117510177
47,0.3,0.6952440550253288,0.9999999999099909,0.8202288182958246
48,0.3,0.6851851851428897,0.9999999999099098,0.8131867648722003
49,0.3,0.6785498489015982,0.9999999999109528,0.8084952721498679
50,0.3,0.6796002351158377,0.9999999999134948,0.8092404137859144
51,0.3,0.6817401258911425,0.9999999999160368,0.8107555678008342
52,0.3,0.6885521885135493,0.9999999999185003,0.8155532916268836
53,0.3,0.6804635761213872,0.999999999918897,0.809852168503388
54,0.3,0.6790923824592603,0.9999999999204454,0.8088802606545971
55,0.3,0.6820105819744968,0.9999999999224204,0.8109467903645382
56,0.3,0.6745867768246597,0.9999999999234302,0.8056754607834965
57,0.3,0.6805625313570787,0.9999999999261993,0.8099222470360119
58,0.3,0.6935960590791331,0.9999999999289773,0.8190808125546186
59,0.3,0.6872568093050946,0.9999999999292285,0.8146439412932478
60,0.3,0.6806966617958057,0.9999999999289267,0.8100172229152091
61,0.3,0.6677772488972976,0.9999999999287241,0.8007990386963363
62,0.3,0.6821161048369796,0.9999999999313658,0.8110213822999244
63,0.3,0.6729530818457704,0.9999999999316472,0.8045091627546896
64,0.3,0.6768043576633317,0.9999999999329309,0.8072549599351059
65,0.3,0.6874719353081513,0.9999999999346831,0.814795055450288
66,0.3,0.6828621907825592,0.9999999999353169,0.8115485081635454
67,0.3,0.6671041119568196,0.9999999999344262,0.800314829936491
68,0.3,0.6729857819615258,0.9999999999359794,0.8045325297726225
69,0.3,0.6661016948870296,0.9999999999363867,0.7995930343682921
70,0.3,0.6792452829903881,0.9999999999382716,0.8089887158288125
71,0.3,0.661563922190254,0.9999999999374609,0.7963146930705867
72,0.3,0.6598023063978665,0.9999999999375779,0.7950371729047063
73,0.3,0.6550451189230909,0.9999999999373825,0.7915736819965358
74,0.3,0.6659959758283301,0.999999999939577,0.7995168601836128
75,0.3,0.6558287073490948,0.9999999999395405,0.7921455459919694
76,0.3,0.6636858475636204,0.9999999999414176,0.797849916951024
77,0.3,0.6715216557810839,0.9999999999429223,0.8034853910135208
78,0.3,0.6565086530979493,0.9999999999426934,0.7926413329905532
79,0.3,0.6543301258085,0.9999999999434389,0.7910514062862863
80,0.3,0.656776556752499,0.9999999999442275,0.7928365649783441
81,0.3,0.6444363899730179,0.999999999943757,0.7837777790608232
82,0.3,0.6587103669163267,0.9999999999459167,0.7942439383369582
83,0.3,0.6518854748375739,0.9999999999464381,0.7892622645946807
84,0.3,0.6520689654947562,0.9999999999471179,0.7893967378244765
85,0.3,0.6579849211563406,0.9999999999479167,0.7937163638352257
86,0.3,0.663047166587613,0.9999999999488229,0.7973882401245068
87,0.3,0.6620989304591545,0.9999999999495204,0.7967021438703756
88,0.3,0.6395502645291155,0.9999999999482937,0.7801532400011355
89,0.3,0.6547423695223256,0.9999999999498747,0.7913525899874247
90,0.3,0.6455696202322113,0.9999999999497234,0.7846153369039628
91,0.3,0.6418530351232635,0.9999999999502239,0.7818641282584462
92,0.3,0.6429246769416034,0.9999999999509803,0.7826586901027941
93,0.3,0.6602304577807465,0.9999999999528303,0.7953479167988585
94,0.3,0.6502311247873581,0.9999999999526067,0.7880485049711766
95,0.3,0.6370844769552582,0.9999999999521303,0.7783158987769287
96,0.3,0.6360616127865883,0.9999999999525166,0.7775521030823314
97,0.3,0.6427294397901452,0.9999999999536394,0.7825140100184647
98,0.3,0.6503681884933618,0.9999999999547102,0.7881491579985241
